release_idx,release_time,exec_time_s,period_s,deadline_s,finish_time,deadline_abs,missed_deadline,note
168,944969.532007700,0.001156000,0.030000000,0.030000000,944969.533163700,944969.562007700,0,sent:HOLD
169,944969.563582400,0.000961900,0.030000000,0.030000000,944969.564544300,944969.593582400,0,
170,944969.580240200,0.000838100,0.030000000,0.030000000,944969.581078300,944969.610240200,0,sent:HOLD
171,944969.612363300,0.000602200,0.030000000,0.030000000,944969.612965500,944969.642363300,0,sent:HOLD
172,944969.643776700,0.000512300,0.030000000,0.030000000,944969.644289000,944969.673776700,0,
173,944969.675051200,0.000513800,0.030000000,0.030000000,944969.675565000,944969.705051200,0,sent:HOLD
174,944969.707625400,0.000450300,0.030000000,0.030000000,944969.708075700,944969.737625400,0,
175,944969.736236700,0.000515700,0.030000000,0.030000000,944969.736752400,944969.766236700,0,sent:HOLD
176,944969.766923500,0.000432400,0.030000000,0.030000000,944969.767355900,944969.796923500,0,
177,944969.797361900,0.000562500,0.030000000,0.030000000,944969.797924400,944969.827361900,0,sent:HOLD
178,944969.827648700,0.000651700,0.030000000,0.030000000,944969.828300400,944969.857648700,0,sent:HOLD
179,944969.858280200,0.000617800,0.030000000,0.030000000,944969.858898000,944969.888280200,0,
180,944969.889387800,0.003735700,0.030000000,0.030000000,944969.893123500,944969.919387800,0,sent:HOLD
181,944969.922387600,0.000595000,0.030000000,0.030000000,944969.922982600,944969.952387600,0,sent:HOLD
182,944969.952432500,0.000454400,0.030000000,0.030000000,944969.952886900,944969.982432500,0,
183,944969.982678200,0.000680600,0.030000000,0.030000000,944969.983358800,944970.012678200,0,sent:HOLD
184,944970.013924100,0.000515300,0.030000000,0.030000000,944970.014439400,944970.043924100,0,sent:HOLD
185,944970.029904300,0.000407400,0.030000000,0.030000000,944970.030311700,944970.059904300,0,
186,944970.060111200,0.000607300,0.030000000,0.030000000,944970.060718500,944970.090111200,0,
187,944970.091789000,0.000492100,0.030000000,0.030000000,944970.092281100,944970.121789000,0,sent:HOLD
188,944970.123118600,0.001208200,0.030000000,0.030000000,944970.124326800,944970.153118600,0,sent:HOLD
189,944970.153486600,0.000950400,0.030000000,0.030000000,944970.154437000,944970.183486600,0,
190,944970.184765000,0.000635800,0.030000000,0.030000000,944970.185400800,944970.214765000,0,sent:HOLD
191,944970.216909100,0.000618100,0.030000000,0.030000000,944970.217527200,944970.246909100,0,
192,944970.248845300,0.000472900,0.030000000,0.030000000,944970.249318200,944970.278845300,0,sent:HOLD
193,944970.279078400,0.000701100,0.030000000,0.030000000,944970.279779500,944970.309078400,0,sent:HOLD
194,944970.310537100,0.002644900,0.030000000,0.030000000,944970.313182000,944970.340537100,0,
195,944970.343161100,0.000477600,0.030000000,0.030000000,944970.343638700,944970.373161100,0,sent:HOLD
196,944970.358602800,0.002369300,0.030000000,0.030000000,944970.360972100,944970.388602800,0,
197,944970.390963400,0.000621000,0.030000000,0.030000000,944970.391584400,944970.420963400,0,sent:HOLD
198,944970.422646900,0.000437400,0.030000000,0.030000000,944970.423084300,944970.452646900,0,sent:HOLD
199,944970.452611600,0.000412100,0.030000000,0.030000000,944970.453023700,944970.482611600,0,
200,944970.483772300,0.000474900,0.030000000,0.030000000,944970.484247200,944970.513772300,0,sent:HOLD
201,944970.514992800,0.000517300,0.030000000,0.030000000,944970.515510100,944970.544992800,0,sent:HOLD
202,944970.544709600,0.000808000,0.030000000,0.030000000,944970.545517600,944970.574709600,0,
203,944970.576348200,0.000776000,0.030000000,0.030000000,944970.577124200,944970.606348200,0,sent:HOLD
204,944970.609347600,0.000837400,0.030000000,0.030000000,944970.610185000,944970.639347600,0,
205,944970.640463400,0.001503900,0.030000000,0.030000000,944970.641967300,944970.670463400,0,sent:HOLD
206,944970.672951300,0.000669200,0.030000000,0.030000000,944970.673620500,944970.702951300,0,
207,944970.705193600,0.000624600,0.030000000,0.030000000,944970.705818200,944970.735193600,0,sent:HOLD
208,944970.733781600,0.001370900,0.030000000,0.030000000,944970.735152500,944970.763781600,0,sent:HOLD
209,944970.749643600,0.000427600,0.030000000,0.030000000,944970.750071200,944970.779643600,0,
210,944970.780734900,0.000703300,0.030000000,0.030000000,944970.781438200,944970.810734900,0,sent:HOLD
211,944970.811476400,0.001028700,0.030000000,0.030000000,944970.812505100,944970.841476400,0,
212,944970.843669200,0.000811400,0.030000000,0.030000000,944970.844480600,944970.873669200,0,sent:HOLD
213,944970.873814700,0.000606500,0.030000000,0.030000000,944970.874421200,944970.903814700,0,sent:HOLD
214,944970.903851000,0.000643800,0.030000000,0.030000000,944970.904494800,944970.933851000,0,
215,944970.935757300,0.000885500,0.030000000,0.030000000,944970.936642800,944970.965757300,0,sent:HOLD
216,944970.967459000,0.000582300,0.030000000,0.030000000,944970.968041300,944970.997459000,0,
217,944970.999170200,0.000685000,0.030000000,0.030000000,944970.999855200,944971.029170200,0,sent:HOLD
218,944971.030405100,0.001957200,0.030000000,0.030000000,944971.032362300,944971.060405100,0,sent:HOLD
219,944971.062355300,0.001702800,0.030000000,0.030000000,944971.064058100,944971.092355300,0,
220,944971.078048400,0.000839900,0.030000000,0.030000000,944971.078888300,944971.108048400,0,sent:HOLD
221,944971.122879200,0.000973700,0.030000000,0.030000000,944971.123852900,944971.152879200,0,sent:HOLD
222,944971.153850700,0.000609400,0.030000000,0.030000000,944971.154460100,944971.183850700,0,
223,944971.169824100,0.000523500,0.030000000,0.030000000,944971.170347600,944971.199824100,0,sent:HOLD
224,944971.200790500,0.000775400,0.030000000,0.030000000,944971.201565900,944971.230790500,0,
225,944971.231998500,0.000498800,0.030000000,0.030000000,944971.232497300,944971.261998500,0,sent:HOLD
226,944971.262553100,0.002417100,0.030000000,0.030000000,944971.264970200,944971.292553100,0,
227,944971.294559000,0.000453600,0.030000000,0.030000000,944971.295012600,944971.324559000,0,sent:HOLD
228,944971.324458900,0.000601000,0.030000000,0.030000000,944971.325059900,944971.354458900,0,sent:HOLD
229,944971.354371100,0.000423300,0.030000000,0.030000000,944971.354794400,944971.384371100,0,
230,944971.386234500,0.000502000,0.030000000,0.030000000,944971.386736500,944971.416234500,0,sent:HOLD
231,944971.415721100,0.000796700,0.030000000,0.030000000,944971.416517800,944971.445721100,0,
232,944971.447426400,0.000950300,0.030000000,0.030000000,944971.448376700,944971.477426400,0,sent:HOLD
233,944971.475997000,0.000624300,0.030000000,0.030000000,944971.476621300,944971.505997000,0,sent:HOLD
234,944971.508286300,0.000859500,0.030000000,0.030000000,944971.509145800,944971.538286300,0,
235,944971.539174500,0.000671200,0.030000000,0.030000000,944971.539845700,944971.569174500,0,sent:MOVE_LEFT
236,944971.570505200,0.000472600,0.030000000,0.030000000,944971.570977800,944971.600505200,0,sent:HOLD
237,944971.600986500,0.000493400,0.030000000,0.030000000,944971.601479900,944971.630986500,0,
238,944971.631219400,0.001131600,0.030000000,0.030000000,944971.632351000,944971.661219400,0,sent:HOLD
239,944971.662158500,0.001177900,0.030000000,0.030000000,944971.663336400,944971.692158500,0,
240,944971.678406500,0.000629700,0.030000000,0.030000000,944971.679036200,944971.708406500,0,sent:HOLD
241,944971.711282900,0.000920400,0.030000000,0.030000000,944971.712203300,944971.741282900,0,
242,944971.742978200,0.001002500,0.030000000,0.030000000,944971.743980700,944971.772978200,0,sent:HOLD
243,944971.773641900,0.001143900,0.030000000,0.030000000,944971.774785800,944971.803641900,0,sent:HOLD
244,944971.804924300,0.000486000,0.030000000,0.030000000,944971.805410300,944971.834924300,0,
245,944971.835783600,0.000854600,0.030000000,0.030000000,944971.836638200,944971.865783600,0,sent:HOLD
246,944971.869915700,0.000874500,0.030000000,0.030000000,944971.870790200,944971.899915700,0,sent:HOLD
247,944971.900165600,0.000580300,0.030000000,0.030000000,944971.900745900,944971.930165600,0,
248,944971.931616600,0.000461900,0.030000000,0.030000000,944971.932078500,944971.961616600,0,sent:HOLD
249,944971.963031400,0.001239300,0.030000000,0.030000000,944971.964270700,944971.993031400,0,
250,944971.994878000,0.001185000,0.030000000,0.030000000,944971.996063000,944972.024878000,0,sent:HOLD
251,944972.011115100,0.000750500,0.030000000,0.030000000,944972.011865600,944972.041115100,0,
252,944972.041332900,0.000689900,0.030000000,0.030000000,944972.042022800,944972.071332900,0,sent:HOLD
253,944972.072590400,0.000748700,0.030000000,0.030000000,944972.073339100,944972.102590400,0,sent:HOLD
254,944972.104228900,0.000979400,0.030000000,0.030000000,944972.105208300,944972.134228900,0,
255,944972.135765000,0.001627300,0.030000000,0.030000000,944972.137392300,944972.165765000,0,sent:HOLD
256,944972.166905700,0.001895200,0.030000000,0.030000000,944972.168800900,944972.196905700,0,
257,944972.198717000,0.001001700,0.030000000,0.030000000,944972.199718700,944972.228717000,0,sent:HOLD
258,944972.229987100,0.000770500,0.030000000,0.030000000,944972.230757600,944972.259987100,0,sent:HOLD
259,944972.261633200,0.000886400,0.030000000,0.030000000,944972.262519600,944972.291633200,0,
260,944972.292439400,0.000756000,0.030000000,0.030000000,944972.293195400,944972.322439400,0,sent:HOLD
261,944972.323068200,0.000560900,0.030000000,0.030000000,944972.323629100,944972.353068200,0,
262,944972.353532100,0.001107600,0.030000000,0.030000000,944972.354639700,944972.383532100,0,sent:HOLD
263,944972.384997700,0.000706000,0.030000000,0.030000000,944972.385703700,944972.414997700,0,sent:HOLD
264,944972.400133900,0.000655000,0.030000000,0.030000000,944972.400788900,944972.430133900,0,
265,944972.431601700,0.000482000,0.030000000,0.030000000,944972.432083700,944972.461601700,0,sent:MOVE_LEFT
266,944972.463526400,0.000873700,0.030000000,0.030000000,944972.464400100,944972.493526400,0,
267,944972.493743200,0.000718700,0.030000000,0.030000000,944972.494461900,944972.523743200,0,sent:SLOW_DOWN
268,944972.524344600,0.001513400,0.030000000,0.030000000,944972.525858000,944972.554344600,0,sent:HOLD
269,944972.555473300,0.001875800,0.030000000,0.030000000,944972.557349100,944972.585473300,0,
270,944972.588859300,0.001644200,0.030000000,0.030000000,944972.590503500,944972.618859300,0,sent:HOLD
271,944972.617333600,0.002243200,0.030000000,0.030000000,944972.619576800,944972.647333600,0,
272,944972.648897400,0.000698400,0.030000000,0.030000000,944972.649595800,944972.678897400,0,sent:HOLD
273,944972.680122800,0.000684900,0.030000000,0.030000000,944972.680807700,944972.710122800,0,sent:HOLD
274,944972.710760300,0.000589400,0.030000000,0.030000000,944972.711349700,944972.740760300,0,
275,944972.742209000,0.000521700,0.030000000,0.030000000,944972.742730700,944972.772209000,0,sent:HOLD
276,944972.772334400,0.000683200,0.030000000,0.030000000,944972.773017600,944972.802334400,0,sent:HOLD
277,944972.802923800,0.000820100,0.030000000,0.030000000,944972.803743900,944972.832923800,0,
